ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
284,No Relation,No Relation,"The US norm is about expressing emotions in response to a perceived slight, while the Chinese norm is about maintaining a respectful relationship with a close friend",Not everyone is a best friend,0.3041772246360779,0.5001580715179443,0.4021676480770111
285,Contradiction,Contradiction,The US norm suggests to tell one's partner when he or she feels frustrated,You should be telling your partner when they frustrate you but the most common way for men to deal with negative emotions is to give him some alone time to process and deal,0.45270317792892456,0.6071634292602539,0.5299333035945892
286,No Relation,Contradiction,"The US norm is about being truthful and open, while the Chinese norm is about showing respect and deference to elders",Honesty and speaking badly are not the same,0.3742852210998535,0.47704795002937317,0.42566658556461334
287,Entailment,Entailment,"Both norms express disapproval towards hating your partner, either explicitly (US norm) or implicitly (Chinese norm)",It's expected that you don't hate your boyfriend so it is not appropriate to break up with him just because you do not like him sometimes,0.37305283546447754,0.46044230461120605,0.4167475700378418
288,Entailment,No Relation,"Both norms allow for the possibility of disliking someone, even if that someone is a parent",People are not necessarily parents,0.28180766105651855,0.42609766125679016,0.35395266115665436
289,Entailment,Entailment,"Both norms express disapproval of bothering one's partner, either by doing something they don't like or by constantly messaging them","If it is wrong to keep bothering your partner, it means it's not necessary to share everything",0.41042542457580566,0.5489519834518433,0.47968870401382446
290,No Relation,No Relation,"The US norm is about making decisions based on individual values and not judging someone based on their past, while the Chinese norm is about accepting that everyone has a past and that it should be respected",Not everyone has a past that they're not proud of and that their current partner may not know about,0.4021487236022949,0.5180438756942749,0.4600962996482849
291,No Relation,Contradiction,"The US norm is about individual feelings and emotions, while the Chinese norm is about respecting familial relationships and not expressing negative feelings towards one's father",It cannot be okay to hate and not appropriate to dislike at the same tim,0.2823095917701721,0.426664799451828,0.35448719561100006
292,No Relation,No Relation,"The US norm is about respecting the relationships of others, while the Chinese norm is about respecting the feelings of those who have experienced a break-up",Not all friends are a crush and not all relationships are ending immediately,0.3293082118034363,0.44215404987335205,0.38573113083839417
293,No Relation,Contradiction,"The US norm is about understanding and accepting individual feelings, while the Chinese norm is about respecting family ties and not abandoning one's mother","The relative is either your mother, or your father",0.3384367823600769,0.46033915877342224,0.3993879705667496
294,No Relation,Contradiction,"The US norm is about communication in relationships, while the Chinese norm is about respecting family and not wanting to be seen as a stranger",The person cannot not want to go home and communicate with your partner at the same time,0.3652908504009247,0.5330086946487427,0.4491497725248337
295,No Relation,No Relation,"The US norm is about being kind and respectful to others, regardless of your feelings towards them, while the Chinese norm is about not attaching too much importance to past relationships",Just because you don't like someone it doesn' mean you have an ex-girlfriend or boyfriend,0.23138858377933502,0.478743314743042,0.3550659492611885
296,Entailment,Contradiction,Both norms express a similar attitude that it is not good to have negative feelings towards your mother,One cannot hate your mom and communicate with her at the same time,0.4509574770927429,0.5563116073608398,0.5036345422267914
297,No Relation,Contradiction,"The US norm is about asserting one's rights and expecting an apology when due, while the Chinese norm is about showing respect and understanding when someone apologizes","If you ask for an apology, you are not showing concern",0.36937427520751953,0.4677455425262451,0.4185599088668823
