ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
342,No Relation,No Relation,"The US norm is about the value of having friends, whereas the Chinese norm is about the difficulty of ending a relationship",It is not possible to know whether it is good or bad to admit your faults,0.25451600551605225,0.516508162021637,0.3855120837688446
343,Contradiction,fail,"The US norm expresses approval towards having intimate relations with one's partner, while the Chinese norm expresses disapproval towards having sexual relations before marriage",fail,0.05135096609592438,0.24673034250736237,0.14904065430164337
344,No Relation,No Relation,"The US norm is about online safety and avoiding potential scams, while the Chinese norm is about respecting cultural expectations and norms regarding dating",It is not necessary to admit your faults,0.21989336609840393,0.461664080619812,0.34077872335910797
345,No Relation,No Relation,"The US norm is about respecting a friend's autonomy and not trying to control their relationships, while the Chinese norm is about being mindful of the feelings of others and not making jokes that could be hurtful","The US norm is about personal choice and family planning, while the Chinese norm involves respect and honoring family relationships",0.5914924740791321,0.7003363966941833,0.6459144353866577
346,Contradiction,Contradiction,"The US norm expresses the expectation that the boyfriend should be included in the social life, while the Chinese norm implies that friends do not need to like the boyfriend",It is not possible to be right about everything,0.2877635955810547,0.47894051671028137,0.38335205614566803
347,Entailment,No Relation,Both norms express the idea that it is important for people to talk about their thoughts and be able to make decisions together when it comes to getting married,It's good to admit your faults because it makes you feel better about yourself,0.2880655527114868,0.547462522983551,0.4177640378475189
348,No Relation,Entailment,US norm addresses differences in sense of humor whereas Chinese norm addresses getting angry at a partner in general,It's good to admit your faults,0.2747895121574402,0.4803207218647003,0.37755511701107025
349,Entailment,No Relation,"Both norms express similar attitudes towards having a female friend while having a girlfriend, that it is acceptable as long as there are clear boundaries",It is common sense that admitting your faults is good for your mental health,0.3270774483680725,0.5182373523712158,0.42265740036964417
350,No Relation,No Relation,"The US norm is about the expectation of conflict between family members, while the Chinese norm is about respecting and honoring one's mother",It's not possible to know if it is or is not good to admit your faults,0.22799070179462433,0.4714372456073761,0.3497139737010002
351,Entailment,No Relation,"Both norms express disapproval of the situation, as the US norm expresses disapproval of the boyfriend's unfaithful behavior and the Chinese norm expresses disapproval of the woman's risky behavior of getting drunk and going out at night",Is there a difference between admitting your faults and admiting your achievements?,0.3281192481517792,0.4630679488182068,0.395593598484993
352,Contradiction,Contradiction,"The US norm expresses a negative attitude towards not knowing what to do with oneself, while the Chinese norm expresses a more neutral judgement (""it is okay to not know what to do next in life"")",It's good to admit your faults because it will make you feel better about yourself,0.4295008182525635,0.5089572072029114,0.4692290127277374
353,No Relation,No Relation,The US norm is about having feeling for a friend of one's partner,"The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.3850644826889038,0.5786296725273132,0.4818470776081085
354,Entailment,No Relation,"Both norms express similar attitudes towards the situation, expressing disapproval of cheating on the partner and suggesting being honest and communicating with them instead",No relation,0.10612842440605164,0.2607761025428772,0.18345226347446442
355,Contradiction,No Relation,"US norm expresses disapproval towards getting angry at one's partner, but the Chinese norm encourages to reflect on why it would be your own fault if your girlfriend gets angry and impolite","The US norm is about personal choice and family planning, while the Chinese norm involves respect and honoring family relationships",0.4673653244972229,0.5663636922836304,0.5168645083904266
